[50500/100000] batch loss : 2.0835 | time : 4.68s
[50600/100000] batch loss : 1.0227 | time : 4.65s
[50700/100000] batch loss : 1.2965 | time : 4.68s
[50800/100000] batch loss : 0.8897 | time : 4.66s
[50900/100000] batch loss : 0.9724 | time : 4.66s
[51000/100000] batch loss : 1.1196 | time : 4.66s
[51100/100000] batch loss : 0.7947 | time : 4.64s
[51200/100000] batch loss : 1.7427 | time : 4.59s
[51300/100000] batch loss : 1.4961 | time : 4.58s
[51400/100000] batch loss : 1.2832 | time : 4.57s
[51500/100000] batch loss : 1.0514 | time : 4.57s
[51600/100000] batch loss : 1.9289 | time : 4.51s
[51700/100000] batch loss : 1.6319 | time : 4.56s
[51800/100000] batch loss : 1.0774 | time : 4.55s
[51900/100000] batch loss : 1.4396 | time : 4.55s
[52000/100000] batch loss : 1.4309 | time : 4.57s
[52100/100000] batch loss : 1.4390 | time : 4.54s
[52200/100000] batch loss : 1.1473 | time : 4.54s
[52300/100000] batch loss : 0.9638 | time : 4.55s
[52400/100000] batch loss : 1.2553 | time : 4.57s
[52500/100000] batch loss : 0.9919 | time : 4.53s
[52600/100000] batch loss : 1.0274 | time : 4.58s
[52700/100000] batch loss : 1.0977 | time : 4.59s
[52800/100000] batch loss : 1.4926 | time : 4.57s
[52900/100000] batch loss : 1.8062 | time : 4.60s
[53000/100000] batch loss : 0.5832 | time : 4.58s
[53100/100000] batch loss : 1.5787 | time : 4.58s
[53200/100000] batch loss : 1.6498 | time : 4.59s
[53300/100000] batch loss : 0.8656 | time : 4.59s
[53400/100000] batch loss : 0.4559 | time : 4.70s
[53500/100000] batch loss : 1.5254 | time : 4.66s
[53600/100000] batch loss : 2.9201 | time : 4.67s
[53700/100000] batch loss : 0.7107 | time : 4.64s
[53800/100000] batch loss : 1.5447 | time : 4.63s
[53900/100000] batch loss : 1.0800 | time : 4.65s
[54000/100000] batch loss : 1.1808 | time : 4.63s
[54100/100000] batch loss : 0.9765 | time : 4.64s
[54200/100000] batch loss : 0.8742 | time : 4.63s
[54300/100000] batch loss : 0.8186 | time : 4.68s
[54400/100000] batch loss : 1.0619 | time : 4.64s
[54500/100000] batch loss : 0.5434 | time : 4.65s
[54600/100000] batch loss : 2.7952 | time : 4.61s
[54700/100000] batch loss : 0.9710 | time : 4.59s
[54800/100000] batch loss : 1.5382 | time : 4.60s
[54900/100000] batch loss : 0.7573 | time : 4.58s
[55000/100000] batch loss : 2.9143 | time : 4.59s
[55100/100000] batch loss : 0.7195 | time : 4.52s
[55200/100000] batch loss : 0.9150 | time : 4.49s
[55300/100000] batch loss : 1.6840 | time : 4.54s
[55400/100000] batch loss : 0.8428 | time : 4.55s
[55500/100000] batch loss : 0.7818 | time : 4.52s
[55600/100000] batch loss : 1.5348 | time : 4.52s
[55700/100000] batch loss : 1.9023 | time : 4.60s
[55800/100000] batch loss : 1.5684 | time : 4.30s
[55900/100000] batch loss : 0.9936 | time : 4.60s
[56000/100000] batch loss : 1.4109 | time : 4.61s
[56100/100000] batch loss : 0.9149 | time : 4.58s
[56200/100000] batch loss : 0.8850 | time : 4.49s
[56300/100000] batch loss : 1.1624 | time : 4.62s
[56400/100000] batch loss : 1.2469 | time : 4.59s
[56500/100000] batch loss : 1.3433 | time : 4.60s
[56600/100000] batch loss : 1.5480 | time : 4.57s
[56700/100000] batch loss : 1.9841 | time : 4.59s
[56800/100000] batch loss : 0.4840 | time : 4.59s
[56900/100000] batch loss : 0.7940 | time : 4.62s
[57000/100000] batch loss : 0.9335 | time : 4.59s
[57100/100000] batch loss : 1.6143 | time : 4.60s
[57200/100000] batch loss : 0.7734 | time : 4.63s
[57300/100000] batch loss : 1.6072 | time : 4.59s
[57400/100000] batch loss : 2.7454 | time : 4.24s
[57500/100000] batch loss : 0.7384 | time : 4.06s
[57600/100000] batch loss : 1.4708 | time : 4.52s
[57700/100000] batch loss : 1.4822 | time : 4.52s
[57800/100000] batch loss : 1.2017 | time : 4.54s
[57900/100000] batch loss : 0.7392 | time : 4.60s
[58000/100000] batch loss : 1.1568 | time : 4.54s
[58100/100000] batch loss : 1.1372 | time : 4.52s
[58200/100000] batch loss : 0.7664 | time : 4.50s
[58300/100000] batch loss : 0.4753 | time : 4.53s
[58400/100000] batch loss : 0.9088 | time : 4.64s
[58500/100000] batch loss : 1.0067 | time : 4.60s
[58600/100000] batch loss : 1.3067 | time : 4.68s
[58700/100000] batch loss : 1.0922 | time : 4.66s
[58800/100000] batch loss : 0.8263 | time : 4.70s
[58900/100000] batch loss : 0.7307 | time : 4.71s
[59000/100000] batch loss : 0.6976 | time : 4.67s
[59100/100000] batch loss : 0.6807 | time : 4.72s
[59200/100000] batch loss : 0.9368 | time : 4.60s
[59300/100000] batch loss : 1.0278 | time : 4.60s
[59400/100000] batch loss : 0.8036 | time : 4.64s
[59500/100000] batch loss : 0.8491 | time : 4.66s
[59600/100000] batch loss : 2.0296 | time : 4.63s
[59700/100000] batch loss : 0.9609 | time : 4.65s
[59800/100000] batch loss : 1.1498 | time : 4.62s
[59900/100000] batch loss : 1.4861 | time : 4.58s
[60000/100000] batch loss : 0.7814 | time : 4.57s
[60001/100000] mean test loss : 2.7694 -> 0.3503 by 1 grad steps
A check point has been generated : checkpoints/iter_60000.pt
[60100/100000] batch loss : 0.8361 | time : 5.79s
[60200/100000] batch loss : 1.3019 | time : 4.65s
[60300/100000] batch loss : 1.7035 | time : 4.75s
[60400/100000] batch loss : 1.4073 | time : 4.66s
[60500/100000] batch loss : 2.0346 | time : 4.63s
[60600/100000] batch loss : 0.9778 | time : 4.62s
[60700/100000] batch loss : 1.1033 | time : 4.20s
[60800/100000] batch loss : 0.5372 | time : 4.46s
[60900/100000] batch loss : 1.5389 | time : 4.64s
[61000/100000] batch loss : 1.7989 | time : 4.65s
[61100/100000] batch loss : 0.7193 | time : 4.66s
[61200/100000] batch loss : 1.1780 | time : 4.64s
[61300/100000] batch loss : 1.8052 | time : 4.65s
[61400/100000] batch loss : 1.3186 | time : 4.67s
[61500/100000] batch loss : 1.0779 | time : 4.66s
[61600/100000] batch loss : 0.8105 | time : 4.66s
[61700/100000] batch loss : 1.1322 | time : 4.67s
[61800/100000] batch loss : 1.4660 | time : 4.62s
[61900/100000] batch loss : 0.3854 | time : 4.67s
[62000/100000] batch loss : 1.9064 | time : 4.69s
[62100/100000] batch loss : 1.2040 | time : 4.65s
[62200/100000] batch loss : 1.3572 | time : 4.66s
[62300/100000] batch loss : 1.6994 | time : 4.60s
[62400/100000] batch loss : 0.9582 | time : 4.60s
[62500/100000] batch loss : 0.4563 | time : 4.59s
[62600/100000] batch loss : 0.8383 | time : 4.60s
[62700/100000] batch loss : 0.8873 | time : 4.60s
[62800/100000] batch loss : 0.9575 | time : 4.61s
[62900/100000] batch loss : 1.7760 | time : 4.58s
[63000/100000] batch loss : 1.0693 | time : 4.60s
[63100/100000] batch loss : 1.0814 | time : 4.60s
[63200/100000] batch loss : 1.3162 | time : 4.54s
[63300/100000] batch loss : 2.0836 | time : 4.59s
[63400/100000] batch loss : 0.8001 | time : 4.56s
[63500/100000] batch loss : 1.7105 | time : 4.59s
[63600/100000] batch loss : 1.6110 | time : 4.63s
[63700/100000] batch loss : 0.9353 | time : 4.62s
[63800/100000] batch loss : 1.3069 | time : 4.60s
[63900/100000] batch loss : 1.8818 | time : 4.53s
[64000/100000] batch loss : 1.2180 | time : 4.52s
[64100/100000] batch loss : 1.3322 | time : 4.53s
[64200/100000] batch loss : 0.8036 | time : 4.53s
[64300/100000] batch loss : 0.6958 | time : 4.51s
[64400/100000] batch loss : 0.5889 | time : 4.49s
[64500/100000] batch loss : 1.2434 | time : 4.69s
[64600/100000] batch loss : 1.1288 | time : 4.66s
[64700/100000] batch loss : 1.1839 | time : 4.65s
[64800/100000] batch loss : 0.7886 | time : 4.68s
[64900/100000] batch loss : 0.9019 | time : 4.66s
[65000/100000] batch loss : 0.5339 | time : 4.65s
[65100/100000] batch loss : 1.0105 | time : 4.66s
[65200/100000] batch loss : 1.7774 | time : 4.66s
[65300/100000] batch loss : 1.2043 | time : 4.65s
[65400/100000] batch loss : 1.5904 | time : 4.65s
[65500/100000] batch loss : 0.8618 | time : 4.68s
[65600/100000] batch loss : 0.5764 | time : 4.66s
[65700/100000] batch loss : 0.9476 | time : 4.42s
[65800/100000] batch loss : 0.9121 | time : 4.57s
[65900/100000] batch loss : 1.2042 | time : 4.69s
[66000/100000] batch loss : 3.9080 | time : 4.64s
[66100/100000] batch loss : 1.0488 | time : 4.64s
[66200/100000] batch loss : 1.0629 | time : 4.60s
[66300/100000] batch loss : 0.9814 | time : 4.64s
[66400/100000] batch loss : 3.2666 | time : 4.61s
[66500/100000] batch loss : 0.7321 | time : 4.61s
[66600/100000] batch loss : 0.8932 | time : 4.58s
[66700/100000] batch loss : 1.0939 | time : 4.61s
[66800/100000] batch loss : 0.7537 | time : 4.63s
[66900/100000] batch loss : 1.1144 | time : 4.50s
[67000/100000] batch loss : 1.1267 | time : 4.46s
[67100/100000] batch loss : 1.6224 | time : 4.56s
[67200/100000] batch loss : 0.6403 | time : 4.62s
[67300/100000] batch loss : 1.2801 | time : 4.60s
[67400/100000] batch loss : 0.9193 | time : 4.60s
[67500/100000] batch loss : 0.7268 | time : 4.60s
[67600/100000] batch loss : 0.8707 | time : 4.61s
[67700/100000] batch loss : 1.3652 | time : 4.59s
[67800/100000] batch loss : 0.7114 | time : 4.60s
[67900/100000] batch loss : 1.0384 | time : 4.59s
[68000/100000] batch loss : 2.3158 | time : 4.55s
[68100/100000] batch loss : 0.8266 | time : 4.43s
[68200/100000] batch loss : 2.2790 | time : 4.55s
[68300/100000] batch loss : 1.0430 | time : 4.64s
[68400/100000] batch loss : 1.0069 | time : 4.64s
[68500/100000] batch loss : 1.1108 | time : 4.61s
[68600/100000] batch loss : 0.4599 | time : 4.57s
[68700/100000] batch loss : 1.9156 | time : 4.53s
[68800/100000] batch loss : 0.8150 | time : 4.55s
[68900/100000] batch loss : 0.7508 | time : 4.55s
[69000/100000] batch loss : 0.6368 | time : 4.56s
[69100/100000] batch loss : 0.3225 | time : 4.56s
[69200/100000] batch loss : 0.6150 | time : 4.56s
[69300/100000] batch loss : 1.0337 | time : 4.56s
[69400/100000] batch loss : 0.9828 | time : 4.54s
[69500/100000] batch loss : 0.4004 | time : 4.55s
[69600/100000] batch loss : 0.5238 | time : 4.51s
[69700/100000] batch loss : 0.7584 | time : 4.54s
[69800/100000] batch loss : 1.0150 | time : 4.55s
[69900/100000] batch loss : 0.6440 | time : 4.57s
[70000/100000] batch loss : 1.0203 | time : 4.53s
[70001/100000] mean test loss : 4.5981 -> 0.5573 by 1 grad steps
A check point has been generated : checkpoints/iter_70000.pt
[70100/100000] batch loss : 0.9045 | time : 5.83s
[70200/100000] batch loss : 1.4137 | time : 4.55s
[70300/100000] batch loss : 0.7870 | time : 4.53s
[70400/100000] batch loss : 1.0610 | time : 4.56s
[70500/100000] batch loss : 0.4007 | time : 4.54s
[70600/100000] batch loss : 1.6865 | time : 4.62s
[70700/100000] batch loss : 1.1022 | time : 4.64s
[70800/100000] batch loss : 0.8377 | time : 4.60s
[70900/100000] batch loss : 2.1189 | time : 4.57s
[71000/100000] batch loss : 0.6977 | time : 4.60s
[71100/100000] batch loss : 2.0355 | time : 4.65s
[71200/100000] batch loss : 1.3401 | time : 4.68s
[71300/100000] batch loss : 1.2124 | time : 4.67s
[71400/100000] batch loss : 1.0371 | time : 4.66s
[71500/100000] batch loss : 2.1662 | time : 4.65s
[71600/100000] batch loss : 2.4516 | time : 4.52s
[71700/100000] batch loss : 1.8505 | time : 3.95s
[71800/100000] batch loss : 0.7002 | time : 3.96s
[71900/100000] batch loss : 0.6680 | time : 3.95s
[72000/100000] batch loss : 0.6320 | time : 4.09s
[72100/100000] batch loss : 1.2038 | time : 4.60s
[72200/100000] batch loss : 1.5325 | time : 4.58s
[72300/100000] batch loss : 0.8686 | time : 4.50s
[72400/100000] batch loss : 1.3323 | time : 4.58s
[72500/100000] batch loss : 0.8948 | time : 4.58s
[72600/100000] batch loss : 0.7451 | time : 4.75s
[72700/100000] batch loss : 0.7135 | time : 4.89s
[72800/100000] batch loss : 0.8985 | time : 4.75s
[72900/100000] batch loss : 0.4812 | time : 4.88s
[73000/100000] batch loss : 0.9987 | time : 4.91s
[73100/100000] batch loss : 1.8810 | time : 4.86s
[73200/100000] batch loss : 0.6901 | time : 4.94s
[73300/100000] batch loss : 3.3916 | time : 4.50s
[73400/100000] batch loss : 1.1186 | time : 5.02s
[73500/100000] batch loss : 0.5036 | time : 4.84s
[73600/100000] batch loss : 0.8261 | time : 4.91s
[73700/100000] batch loss : 1.3356 | time : 4.95s
[73800/100000] batch loss : 1.7974 | time : 4.99s
[73900/100000] batch loss : 1.4882 | time : 4.98s
[74000/100000] batch loss : 1.6781 | time : 4.94s
[74100/100000] batch loss : 0.7063 | time : 4.98s
[74200/100000] batch loss : 1.8907 | time : 4.97s
[74300/100000] batch loss : 0.7092 | time : 5.01s
[74400/100000] batch loss : 0.5804 | time : 5.05s
[74500/100000] batch loss : 0.8578 | time : 5.01s
[74600/100000] batch loss : 0.8841 | time : 5.03s
[74700/100000] batch loss : 1.1898 | time : 4.95s
[74800/100000] batch loss : 0.9970 | time : 4.74s
[74900/100000] batch loss : 1.3347 | time : 4.04s
[75000/100000] batch loss : 1.3377 | time : 4.05s
[75100/100000] batch loss : 0.7005 | time : 4.05s
[75200/100000] batch loss : 2.8645 | time : 4.38s
[75300/100000] batch loss : 2.0456 | time : 4.84s
[75400/100000] batch loss : 1.3699 | time : 4.68s
[75500/100000] batch loss : 1.0347 | time : 4.64s
[75600/100000] batch loss : 0.8112 | time : 4.60s
[75700/100000] batch loss : 1.0253 | time : 4.84s
[75800/100000] batch loss : 1.5206 | time : 4.67s
[75900/100000] batch loss : 1.0343 | time : 4.84s
[76000/100000] batch loss : 0.7165 | time : 4.83s
[76100/100000] batch loss : 1.1968 | time : 4.97s
[76200/100000] batch loss : 0.9752 | time : 4.98s
[76300/100000] batch loss : 0.9358 | time : 4.91s
[76400/100000] batch loss : 0.4353 | time : 4.87s
[76500/100000] batch loss : 2.3375 | time : 4.96s
[76600/100000] batch loss : 0.3605 | time : 4.99s
[76700/100000] batch loss : 0.4360 | time : 4.99s
[76800/100000] batch loss : 1.1440 | time : 4.98s
[76900/100000] batch loss : 1.1355 | time : 4.91s
[77000/100000] batch loss : 0.9545 | time : 4.93s
[77100/100000] batch loss : 0.8255 | time : 4.75s
[77200/100000] batch loss : 0.7664 | time : 4.97s
[77300/100000] batch loss : 0.8916 | time : 4.81s
[77400/100000] batch loss : 1.8387 | time : 4.75s
[77500/100000] batch loss : 1.0635 | time : 4.88s
[77600/100000] batch loss : 1.8399 | time : 4.91s
[77700/100000] batch loss : 1.3681 | time : 4.90s
[77800/100000] batch loss : 1.1360 | time : 4.89s
[77900/100000] batch loss : 2.9177 | time : 4.90s
[78000/100000] batch loss : 1.2401 | time : 4.90s
[78100/100000] batch loss : 1.3305 | time : 4.92s
[78200/100000] batch loss : 1.2339 | time : 4.94s
[78300/100000] batch loss : 1.0808 | time : 4.88s
[78400/100000] batch loss : 0.4455 | time : 4.23s
[78500/100000] batch loss : 1.4721 | time : 3.98s
[78600/100000] batch loss : 0.4790 | time : 4.55s
[78700/100000] batch loss : 1.4588 | time : 4.78s
[78800/100000] batch loss : 1.0469 | time : 5.40s
[78900/100000] batch loss : 0.9551 | time : 5.20s
[79000/100000] batch loss : 1.7760 | time : 5.36s
[79100/100000] batch loss : 1.1855 | time : 5.23s
[79200/100000] batch loss : 1.4308 | time : 5.76s
[79300/100000] batch loss : 1.0507 | time : 4.64s
[79400/100000] batch loss : 1.3318 | time : 4.77s
[79500/100000] batch loss : 1.0843 | time : 4.67s
[79600/100000] batch loss : 2.3650 | time : 4.70s
[79700/100000] batch loss : 1.4863 | time : 4.61s
[79800/100000] batch loss : 1.2390 | time : 4.89s
[79900/100000] batch loss : 0.9642 | time : 5.52s
[80000/100000] batch loss : 1.7545 | time : 5.18s
[80001/100000] mean test loss : 6.2469 -> 0.7085 by 1 grad steps
A check point has been generated : checkpoints/iter_80000.pt
[80100/100000] batch loss : 2.0242 | time : 5.95s
[80200/100000] batch loss : 0.7940 | time : 4.66s
[80300/100000] batch loss : 1.2624 | time : 4.79s
[80400/100000] batch loss : 1.6450 | time : 5.63s
[80500/100000] batch loss : 1.1179 | time : 4.71s
[80600/100000] batch loss : 1.5642 | time : 4.70s
[80700/100000] batch loss : 1.4862 | time : 4.85s
[80800/100000] batch loss : 0.7390 | time : 4.64s
[80900/100000] batch loss : 0.3660 | time : 4.47s
[81000/100000] batch loss : 0.9333 | time : 4.59s
[81100/100000] batch loss : 0.5474 | time : 4.56s
[81200/100000] batch loss : 0.7025 | time : 4.60s
[81300/100000] batch loss : 0.5647 | time : 4.59s
[81400/100000] batch loss : 0.9701 | time : 4.66s
[81500/100000] batch loss : 1.1578 | time : 4.60s
[81600/100000] batch loss : 0.6238 | time : 4.63s
[81700/100000] batch loss : 0.7570 | time : 4.55s
[81800/100000] batch loss : 1.2828 | time : 4.56s
[81900/100000] batch loss : 1.1316 | time : 4.50s
[82000/100000] batch loss : 0.8219 | time : 4.55s
[82100/100000] batch loss : 1.8297 | time : 4.59s
[82200/100000] batch loss : 0.8260 | time : 4.59s
[82300/100000] batch loss : 0.7855 | time : 4.61s
[82400/100000] batch loss : 1.0154 | time : 4.61s
[82500/100000] batch loss : 0.6477 | time : 4.61s
[82600/100000] batch loss : 0.8672 | time : 4.60s
[82700/100000] batch loss : 1.4991 | time : 4.60s
[82800/100000] batch loss : 1.3550 | time : 4.60s
[82900/100000] batch loss : 1.3868 | time : 4.60s
[83000/100000] batch loss : 1.2034 | time : 4.60s
[83100/100000] batch loss : 0.8703 | time : 4.62s
[83200/100000] batch loss : 0.5369 | time : 4.56s
[83300/100000] batch loss : 1.6973 | time : 4.60s
[83400/100000] batch loss : 0.7454 | time : 4.60s
[83500/100000] batch loss : 1.7414 | time : 4.60s
[83600/100000] batch loss : 1.8829 | time : 4.62s
[83700/100000] batch loss : 1.1196 | time : 4.63s
[83800/100000] batch loss : 0.7807 | time : 4.62s
[83900/100000] batch loss : 1.3022 | time : 4.62s
[84000/100000] batch loss : 0.6513 | time : 4.62s
[84100/100000] batch loss : 1.6369 | time : 4.61s
[84200/100000] batch loss : 1.1035 | time : 4.61s
[84300/100000] batch loss : 3.1351 | time : 4.58s
[84400/100000] batch loss : 0.7915 | time : 3.96s
[84500/100000] batch loss : 0.9215 | time : 3.96s
[84600/100000] batch loss : 2.2582 | time : 3.95s
[84700/100000] batch loss : 1.2062 | time : 3.95s
[84800/100000] batch loss : 1.1452 | time : 3.96s
[84900/100000] batch loss : 0.7700 | time : 3.94s
[85000/100000] batch loss : 0.8004 | time : 3.95s
[85100/100000] batch loss : 0.8148 | time : 3.95s
[85200/100000] batch loss : 1.2557 | time : 3.94s
[85300/100000] batch loss : 2.3926 | time : 3.95s
[85400/100000] batch loss : 0.8186 | time : 3.96s
[85500/100000] batch loss : 1.5564 | time : 3.95s
[85600/100000] batch loss : 0.8084 | time : 3.97s
[85700/100000] batch loss : 0.8575 | time : 3.97s
[85800/100000] batch loss : 1.1731 | time : 3.96s
[85900/100000] batch loss : 1.0149 | time : 3.96s
[86000/100000] batch loss : 1.3411 | time : 3.96s
[86100/100000] batch loss : 0.5258 | time : 3.96s
[86200/100000] batch loss : 0.8927 | time : 3.95s
[86300/100000] batch loss : 1.5833 | time : 3.96s
[86400/100000] batch loss : 1.4192 | time : 3.95s
[86500/100000] batch loss : 1.3964 | time : 3.94s
[86600/100000] batch loss : 0.7030 | time : 3.95s
[86700/100000] batch loss : 0.7277 | time : 3.95s
[86800/100000] batch loss : 0.8994 | time : 3.89s
[86900/100000] batch loss : 1.5726 | time : 3.89s
[87000/100000] batch loss : 2.9066 | time : 3.94s
[87100/100000] batch loss : 0.3957 | time : 4.02s
[87200/100000] batch loss : 1.0061 | time : 4.59s
[87300/100000] batch loss : 0.4462 | time : 4.60s
[87400/100000] batch loss : 0.9508 | time : 4.56s
[87500/100000] batch loss : 1.7299 | time : 4.57s
[87600/100000] batch loss : 0.9339 | time : 4.42s
[87700/100000] batch loss : 0.6216 | time : 3.96s
[87800/100000] batch loss : 1.0144 | time : 3.95s
[87900/100000] batch loss : 0.8030 | time : 3.96s
[88000/100000] batch loss : 1.0464 | time : 3.95s
[88100/100000] batch loss : 0.9973 | time : 4.39s
[88200/100000] batch loss : 2.2751 | time : 4.55s
[88300/100000] batch loss : 0.9046 | time : 4.56s
[88400/100000] batch loss : 0.7105 | time : 4.55s
[88500/100000] batch loss : 0.4157 | time : 4.56s
[88600/100000] batch loss : 1.0357 | time : 4.55s
[88700/100000] batch loss : 1.4708 | time : 4.56s
[88800/100000] batch loss : 1.1548 | time : 4.56s
[88900/100000] batch loss : 1.1797 | time : 4.58s
[89000/100000] batch loss : 1.3693 | time : 4.57s
[89100/100000] batch loss : 0.9331 | time : 4.55s
[89200/100000] batch loss : 1.5553 | time : 4.54s
[89300/100000] batch loss : 0.7125 | time : 4.56s
[89400/100000] batch loss : 0.7966 | time : 4.54s
[89500/100000] batch loss : 0.8805 | time : 4.55s
[89600/100000] batch loss : 0.9643 | time : 4.56s
[89700/100000] batch loss : 1.4564 | time : 4.60s
[89800/100000] batch loss : 1.9955 | time : 4.55s
[89900/100000] batch loss : 1.1956 | time : 4.55s
[90000/100000] batch loss : 0.4953 | time : 4.56s
[90001/100000] mean test loss : 3.0172 -> 0.4164 by 1 grad steps
A check point has been generated : checkpoints/iter_90000.pt
[90100/100000] batch loss : 0.8162 | time : 5.80s
[90200/100000] batch loss : 1.5057 | time : 4.55s
[90300/100000] batch loss : 1.7181 | time : 4.56s
[90400/100000] batch loss : 2.0199 | time : 4.57s
[90500/100000] batch loss : 0.9954 | time : 4.56s
[90600/100000] batch loss : 0.6496 | time : 4.57s
[90700/100000] batch loss : 1.5968 | time : 4.54s
[90800/100000] batch loss : 2.0258 | time : 4.55s
[90900/100000] batch loss : 1.3485 | time : 4.55s
[91000/100000] batch loss : 0.5714 | time : 4.52s
[91100/100000] batch loss : 1.2111 | time : 4.54s
[91200/100000] batch loss : 0.5936 | time : 4.54s
[91300/100000] batch loss : 1.5216 | time : 4.57s
[91400/100000] batch loss : 0.7689 | time : 4.56s
[91500/100000] batch loss : 0.3726 | time : 4.56s
[91600/100000] batch loss : 1.1163 | time : 4.55s
[91700/100000] batch loss : 1.2867 | time : 4.54s
[91800/100000] batch loss : 1.4088 | time : 4.54s
[91900/100000] batch loss : 1.0079 | time : 4.53s
[92000/100000] batch loss : 0.7619 | time : 4.55s
[92100/100000] batch loss : 1.0467 | time : 4.54s
[92200/100000] batch loss : 1.0547 | time : 4.55s
[92300/100000] batch loss : 1.5276 | time : 4.57s
[92400/100000] batch loss : 0.9362 | time : 4.56s
[92500/100000] batch loss : 1.5387 | time : 4.55s
[92600/100000] batch loss : 1.2943 | time : 4.55s
[92700/100000] batch loss : 1.1328 | time : 4.56s
[92800/100000] batch loss : 0.2455 | time : 4.55s
[92900/100000] batch loss : 0.8102 | time : 4.55s
[93000/100000] batch loss : 1.0997 | time : 4.54s
[93100/100000] batch loss : 1.2420 | time : 4.54s
[93200/100000] batch loss : 0.8879 | time : 4.54s
[93300/100000] batch loss : 1.0065 | time : 4.53s
[93400/100000] batch loss : 1.1948 | time : 4.55s
[93500/100000] batch loss : 1.0320 | time : 4.54s
[93600/100000] batch loss : 0.9961 | time : 4.57s
[93700/100000] batch loss : 1.2772 | time : 4.56s
[93800/100000] batch loss : 0.7953 | time : 4.55s
[93900/100000] batch loss : 1.6901 | time : 4.55s
[94000/100000] batch loss : 1.7324 | time : 4.54s
[94100/100000] batch loss : 1.2095 | time : 4.55s
[94200/100000] batch loss : 0.6679 | time : 4.55s
[94300/100000] batch loss : 0.7648 | time : 4.55s
[94400/100000] batch loss : 0.9252 | time : 4.55s
[94500/100000] batch loss : 0.8433 | time : 4.55s
[94600/100000] batch loss : 1.0137 | time : 4.56s
[94700/100000] batch loss : 1.2530 | time : 4.53s
[94800/100000] batch loss : 1.3626 | time : 4.54s
[94900/100000] batch loss : 1.2638 | time : 4.54s
[95000/100000] batch loss : 2.0461 | time : 4.61s
[95100/100000] batch loss : 0.3498 | time : 4.59s
[95200/100000] batch loss : 0.3759 | time : 4.62s
[95300/100000] batch loss : 1.3420 | time : 4.66s
[95400/100000] batch loss : 1.1208 | time : 4.66s
[95500/100000] batch loss : 2.7265 | time : 4.62s
[95600/100000] batch loss : 1.9053 | time : 4.59s
[95700/100000] batch loss : 0.9851 | time : 4.59s
[95800/100000] batch loss : 0.4736 | time : 4.59s
[95900/100000] batch loss : 0.5966 | time : 4.62s
[96000/100000] batch loss : 1.0272 | time : 4.65s
[96100/100000] batch loss : 0.4757 | time : 4.66s
[96200/100000] batch loss : 0.4916 | time : 4.69s
[96300/100000] batch loss : 1.1616 | time : 4.64s
[96400/100000] batch loss : 0.4278 | time : 4.67s
[96500/100000] batch loss : 1.6632 | time : 4.65s
[96600/100000] batch loss : 1.2337 | time : 4.61s
[96700/100000] batch loss : 0.4367 | time : 4.62s
[96800/100000] batch loss : 1.1284 | time : 4.62s
[96900/100000] batch loss : 1.1455 | time : 4.62s
[97000/100000] batch loss : 1.1908 | time : 4.65s
[97100/100000] batch loss : 1.5862 | time : 4.59s
[97200/100000] batch loss : 0.6429 | time : 4.66s
[97300/100000] batch loss : 1.3047 | time : 4.64s
[97400/100000] batch loss : 1.5719 | time : 4.69s
[97500/100000] batch loss : 1.6709 | time : 4.66s
[97600/100000] batch loss : 1.4996 | time : 4.67s
[97700/100000] batch loss : 1.0288 | time : 4.64s
[97800/100000] batch loss : 0.8772 | time : 4.65s
[97900/100000] batch loss : 0.5941 | time : 4.67s
[98000/100000] batch loss : 1.0543 | time : 4.59s
[98100/100000] batch loss : 2.3179 | time : 4.56s
[98200/100000] batch loss : 0.7739 | time : 3.97s
[98300/100000] batch loss : 1.1345 | time : 4.53s
[98400/100000] batch loss : 2.6034 | time : 4.64s
[98500/100000] batch loss : 0.5271 | time : 4.61s
[98600/100000] batch loss : 2.5487 | time : 4.63s
[98700/100000] batch loss : 0.6677 | time : 4.55s
[98800/100000] batch loss : 1.8170 | time : 4.55s
[98900/100000] batch loss : 1.7280 | time : 4.55s
[99000/100000] batch loss : 0.9688 | time : 4.56s
[99100/100000] batch loss : 0.5586 | time : 4.56s
[99200/100000] batch loss : 1.2973 | time : 4.56s
[99300/100000] batch loss : 0.7935 | time : 4.57s
[99400/100000] batch loss : 1.2412 | time : 4.57s
[99500/100000] batch loss : 0.5839 | time : 4.55s
[99600/100000] batch loss : 0.6000 | time : 4.56s
[99700/100000] batch loss : 0.8709 | time : 4.54s
[99800/100000] batch loss : 0.8250 | time : 4.52s
[99900/100000] batch loss : 2.3422 | time : 4.54s
Training Finished
A check point has been generated : checkpoints/final.pt
